Timestamp,Value,RollingMean
2025-06-08 04:53:09.818008400+00:00,117.791367,122.4419053
2025-06-08 04:53:39.964004500+00:00,115.243225,121.3640923
2025-06-08 04:53:58.178009+00:00,112.923164,120.1642143
2025-06-08 04:54:28.030014+00:00,110.500732,118.8798156
2025-06-08 04:55:22.163009600+00:00,112.202888,117.61817390000002
2025-06-08 05:05:22.935012800+00:00,113.90992,116.74238429999998
2025-06-08 05:13:05.184005700+00:00,112.399429,115.82989109999998
2025-06-08 05:13:13.263000400+00:00,109.857086,114.7868369
2025-06-08 06:13:25.057006800+00:00,111.299263,113.6785079
2025-06-08 06:19:55.396011300+00:00,109.746819,112.5873893
2025-06-08 06:20:09.428009+00:00,107.096054,111.517858
2025-06-08 06:21:11.530014+00:00,108.847771,110.8783126
2025-06-08 07:53:13.425003+00:00,106.893166,110.27531280000001
2025-06-08 07:53:19.380004800+00:00,104.291916,109.6544312
2025-06-08 08:15:52.964004500+00:00,107.305,109.1646424
2025-06-08 08:16:00.880004800+00:00,109.280434,108.7016938
2025-06-08 08:16:06.885009700+00:00,111.366783,108.59842920000001
2025-06-08 08:16:12.885009700+00:00,113.889519,109.0016725
2025-06-08 08:16:18.902999800+00:00,116.458717,109.5176179
2025-06-08 08:16:25.098007200+00:00,118.770142,110.41995019999999
2025-06-08 08:16:31.016006400+00:00,121.340286,111.8443734
2025-06-08 08:16:37.067001300+00:00,123.651276,113.32472390000001
2025-06-08 08:39:44.486999500+00:00,126.214729,115.2568802
2025-06-08 09:01:19.785003600+00:00,125.045113,117.3321999
2025-06-08 09:11:20.416000300+00:00,126.260315,119.2277314
2025-06-08 09:51:39.042007400+00:00,125.108635,120.8105515
2025-06-08 09:57:19.613006500+00:00,122.579735,121.93184670000001
2025-06-08 09:57:39.540008500+00:00,119.9993,122.54282479999999
2025-06-08 09:57:43.483001700+00:00,118.004288,122.69738190000001
2025-06-08 09:57:45.660003600+00:00,116.162994,122.4366671
2025-06-08 09:57:47.538009600+00:00,114.63179,121.7658175
2025-06-08 09:57:53.425003+00:00,112.0126,120.6019499
2025-06-08 10:04:35.949005100+00:00,110.1803,118.99850699999999
2025-06-08 10:14:54.726013100+00:00,108.9043,117.38442570000002
2025-06-08 10:14:58.756011900+00:00,106.584183,115.41681250000002
2025-06-08 10:15:00.852005+00:00,105.476776,113.4536266
2025-06-08 10:16:48.827011100+00:00,103.775009,111.573154
2025-06-08 10:16:56.669006300+00:00,101.574532,109.73067719999999
2025-06-08 10:16:58.692001300+00:00,99.77852,107.9081004
2025-06-08 10:17:00.775009100+00:00,98.0292358,106.09472458
2025-06-08 10:17:02.666000300+00:00,93.90784,104.02232957999999
2025-06-08 10:17:04.677001900+00:00,89.9125443,101.81232401
2025-06-08 10:17:06.731002800+00:00,86.98661,99.49295501
2025-06-08 10:17:10.682006800+00:00,84.58168,97.06069301
2025-06-08 10:17:16.687011700+00:00,82.58338,94.66061271
2025-06-08 10:26:35.358001700+00:00,81.29338,92.24227311
2025-06-08 10:30:35.670013400+00:00,83.10874,90.17564621
2025-06-08 10:30:41.661010700+00:00,85.2129059,88.53948360000001
2025-06-08 10:30:47.609008700+00:00,87.738945,87.3355261
2025-06-08 10:30:53.563003500+00:00,90.3166046,86.56426298
2025-06-08 10:30:59.665008500+00:00,92.58908,86.43238698
2025-06-08 10:31:05.707000700+00:00,95.20539,86.96167155
2025-06-08 10:31:11.580001800+00:00,97.4892,88.01193055
2025-06-08 10:31:17.626007+00:00,100.081459,89.56190845
2025-06-08 10:31:23.598007200+00:00,102.667763,91.57034675
2025-06-08 10:31:29.605010900+00:00,104.96804,93.93781275
2025-06-08 10:31:35.630004800+00:00,107.561165,96.38305525
2025-06-08 10:31:41.635009700+00:00,109.863609,98.84812556
2025-06-08 10:31:47.767013500+00:00,112.441483,101.31837936000001
2025-06-08 10:31:53.700012200+00:00,115.030594,103.78977830000001
2025-06-08 10:31:59.847000100+00:00,117.340446,106.26491489999998
2025-06-08 10:32:05.836013700+00:00,119.943047,108.7386806
2025-06-08 10:32:11.688003500+00:00,122.249634,111.214724
2025-06-08 10:32:17.722000100+00:00,124.840919,113.69067
2025-06-08 10:42:18.363006500+00:00,126.678337,116.09172740000001
2025-06-08 10:55:59.386001500+00:00,127.87751,118.38267440000001
2025-06-08 10:58:57.438003500+00:00,130.690567,120.6956146
2025-06-08 10:59:05.477005+00:00,129.083572,122.6176109
